 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
148,1,29.000,0.000,29,29,2.828,1.000,1.414,29,29,NaN,100,29,281,217,135.000,1.000,1.000,1.000,1.000
149,2,11.000,5.657,7,15,5.657,0.785,2.828,22,15,-2.000,100,22,284,218,135.000,1.414,2.646,0.378,0.667
150,5,17.600,11.480,3,29,13.314,0.354,5.385,88,19,-1.570,100,88,311,227,111.801,2.000,3.028,0.330,0.588
151,1,23.000,0.000,23,23,2.828,1.000,1.414,23,23,NaN,100,23,417,229,135.000,1.000,1.000,1.000,1.000
152,1,24.000,0.000,24,24,2.828,1.000,1.414,24,24,NaN,100,24,494,232,135.000,1.000,1.000,1.000,1.000
153,1964,2.387,5.582,0,29,195.179,0.648,63.325,4689,0,8.817,100,4689,171,294,74.427,46.408,1.131,0.884,0.897
154,1,8.000,0.000,8,8,2.828,1.000,1.414,8,8,NaN,100,8,309,233,135.000,1.000,1.000,1.000,1.000
155,1485,4.291,6.017,0,29,172.693,0.626,56.321,6372,2,4.201,100,6372,282,246,163.496,41.413,1.332,0.751,0.918
156,7,17.000,6.055,9,27,14.142,0.440,5.657,119,14,-0.833,100,119,314,234,135.000,3.328,1.791,0.558,0.560
157,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,573,237,135.000,1.000,1.000,1.000,1.000
158,1,28.000,0.000,28,28,2.828,1.000,1.414,28,28,NaN,100,28,575,237,135.000,1.000,1.000,1.000,1.000
159,2012,2.937,5.678,0,29,206.635,0.592,64.327,5909,1,7.858,100,5909,19,263,168.341,47.308,1.060,0.943,0.884
