 ,Area,Mean,StdDev,Min,Max,Perim.,Circ.,Feret,IntDen,Median,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
43,41,158.951,10.888,144,192,26.627,0.727,8.602,6517.000,156,0.590,100,6517.000,317,48,144.462,7.766,1.078,0.927,0.804
44,10,156.100,8.478,146,175,16.971,0.436,7.211,1561.000,156,0.536,100,1561.000,32,52,123.690,3.051,2.977,0.336,0.571
45,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,192,52,135.000,1.000,1.000,1.000,1.000
46,15,157.867,13.087,146,187,14.728,0.869,6.325,2368.000,153,0.306,100,2368.000,171,55,161.565,4.000,1.490,0.671,0.811
47,1,154.000,0.000,154,154,2.828,1.000,1.414,154.000,154,NaN,100,154.000,308,58,135.000,1.000,1.000,1.000,1.000
48,31,163.097,15.254,145,192,21.556,0.838,7.616,5056.000,159,-0.854,100,5056.000,75,59,113.199,6.000,1.197,0.835,0.861
49,4,153.500,7.326,144,161,5.657,1.000,2.828,614.000,157,-1.231,100,614.000,321,59,135.000,2.000,1.000,1.000,1.000
50,1,155.000,0.000,155,155,2.828,1.000,1.414,155.000,155,NaN,100,155.000,324,59,135.000,1.000,1.000,1.000,1.000
51,2,145.500,0.707,145,146,4.243,1.000,2.236,291.000,146,-2.000,100,291.000,326,59,153.435,1.000,2.000,0.500,1.000
52,25,155.000,10.420,144,182,24.142,0.539,10.198,3875.000,150,0.412,100,3875.000,318,68,168.690,4.000,2.541,0.393,0.769
53,4,152.500,8.888,145,164,7.657,0.857,3.162,610.000,155,-1.399,100,610.000,334,78,108.435,2.000,1.468,0.681,0.800
54,4,149.500,4.655,145,154,8.485,0.698,3.606,598.000,153,-1.939,100,598.000,67,85,123.690,2.000,1.637,0.611,0.727
55,14,163.429,11.581,147,186,13.899,0.911,5.831,2288.000,166,-0.750,100,2288.000,43,89,149.036,4.000,1.556,0.643,0.848
56,5,147.400,2.510,145,151,10.485,0.572,5.000,737.000,148,-1.153,100,737.000,373,88,126.870,2.121,3.053,0.328,0.625
57,1,151.000,0.000,151,151,2.828,1.000,1.414,151.000,151,NaN,100,151.000,377,91,135.000,1.000,1.000,1.000,1.000
58,5,151.200,6.834,146,163,7.657,1.000,3.606,756.000,150,-0.072,100,756.000,172,103,56.310,2.000,1.553,0.644,0.909
59,1,152.000,0.000,152,152,2.828,1.000,1.414,152.000,152,NaN,100,152.000,170,102,135.000,1.000,1.000,1.000,1.000
60,6,146.833,2.787,144,152,7.657,1.000,3.606,881.000,147,0.138,100,881.000,307,103,146.310,2.000,1.500,0.667,1.000
61,1,149.000,0.000,149,149,2.828,1.000,1.414,149.000,149,NaN,100,149.000,176,106,135.000,1.000,1.000,1.000,1.000
62,2,148.500,0.707,148,149,5.657,0.785,2.828,297.000,149,-2.000,100,297.000,178,106,135.000,1.414,2.646,0.378,0.667
63,7,160.857,8.915,146,173,11.314,0.687,4.243,1126.000,161,-0.658,100,1126.000,183,110,135.000,3.536,1.046,0.956,0.609
64,39,153.000,5.453,144,169,28.042,0.623,9.434,5967.000,152,0.271,100,5967.000,16,120,147.995,7.589,1.306,0.766,0.729
65,4,158.750,5.500,154,166,7.071,1.000,3.162,635.000,160,-1.314,100,635.000,181,119,161.565,2.000,1.468,0.681,0.800
66,3,154.333,7.572,149,163,8.485,0.524,3.162,463.000,151,-1.500,100,463.000,330,118,108.435,2.000,1.567,0.638,0.600
67,2,147.000,1.414,146,148,5.657,0.785,2.828,294.000,148,-2.000,100,294.000,23,128,45.000,1.414,2.646,0.378,0.667
68,9,157.222,9.094,145,169,12.728,0.698,5.831,1415.000,159,-1.365,100,1415.000,213,137,149.036,2.828,2.472,0.404,0.720
69,1,147.000,0.000,147,147,2.828,1.000,1.414,147.000,147,NaN,100,147.000,128,148,135.000,1.000,1.000,1.000,1.000
70,1,144.000,0.000,144,144,2.828,1.000,1.414,144.000,144,NaN,100,144.000,369,157,135.000,1.000,1.000,1.000,1.000
71,1,148.000,0.000,148,148,2.828,1.000,1.414,148.000,148,NaN,100,148.000,369,159,135.000,1.000,1.000,1.000,1.000
72,3,146.667,1.155,146,148,8.485,0.524,4.243,440.000,146,-1.500,100,440.000,66,164,135.000,1.414,4.123,0.243,0.600
